state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
Alabama,01001,Autauga County,19764,7450,27639,12314,0.715076522305438,0.26954665508882375,0.4455298672166142
Alabama,01003,Baldwin County,83055,24344,108945,58711,0.7623571526917252,0.22345220065170499,0.5389049520400202
Alabama,01005,Barbour County,5605,4772,10457,833,0.5360045902266425,0.4563450320359568,0.07965955819068571
Alabama,01007,Bibb County,7508,1982,9573,5526,0.7842891465580278,0.20704063511960724,0.5772485114384206
Alabama,01009,Blount County,24595,2627,27459,21968,0.8956990422083834,0.09566990786263156,0.8000291343457518
Alabama,01011,Bullock County,1143,3439,4603,-2296,0.24831631544644797,0.7471214425374756,-0.49880512709102764
Alabama,01013,Butler County,5448,3953,9466,1495,0.5755334882738221,0.41759983097401226,0.15793365729980985
Alabama,01015,Calhoun County,34964,15118,50743,19846,0.6890408529255266,0.2979327197840096,0.39110813314151704
Alabama,01017,Chambers County,8748,6356,15269,2392,0.5729255353985199,0.41626825594341477,0.1566572794551051
Alabama,01019,Cherokee County,10562,1619,12275,8943,0.8604480651731161,0.13189409368635438,0.7285539714867617
Alabama,01021,Chilton County,16052,3056,19260,12996,0.8334371754932502,0.15867082035306335,0.6747663551401869
Alabama,01023,Choctaw County,4294,3126,7461,1168,0.5755260688915695,0.4189786891837555,0.15654737970781402
Alabama,01025,Clarke County,7310,5730,13102,1580,0.5579300870096169,0.43733781102121816,0.12059227598839872
Alabama,01027,Clay County,5589,1262,6913,4327,0.8084767828728483,0.18255460726168088,0.6259221756111675
Alabama,01029,Cleburne County,6472,672,7210,5800,0.8976421636615811,0.09320388349514563,0.8044382801664355
Alabama,01031,Coffee County,16832,5050,22180,11782,0.7588818755635708,0.22768259693417492,0.5311992786293959
Alabama,01033,Colbert County,17311,7057,24668,10254,0.7017593643586834,0.28607913085779146,0.4156802335008919
Alabama,01035,Conecuh County,3435,2951,6419,484,0.5351300825673782,0.45972892973983487,0.07540115282754328
Alabama,01037,Coosa County,3626,1794,5472,1832,0.6626461988304093,0.32785087719298245,0.33479532163742687
Alabama,01039,Covington County,14579,2717,17418,11862,0.8370076931909519,0.15598805833046275,0.6810196348604891
Alabama,01041,Crenshaw County,4864,1700,6617,3164,0.7350763185733716,0.2569140093698051,0.47816230920356656
Alabama,01043,Cullman County,36804,4454,41751,32350,0.8815118200761658,0.10668007951905344,0.7748317405571123
Alabama,01045,Dale County,14281,5154,19699,9127,0.7249606579014163,0.2616376465810447,0.46332301132037157
Alabama,01047,Dallas County,5523,12228,17861,-6705,0.3092212082190247,0.6846201220536364,-0.3753989138346117
Alabama,01049,DeKalb County,24744,4271,29322,20473,0.8438714958051975,0.14565854989427734,0.6982129459109201
Alabama,01051,Elmore County,30089,10304,40891,19785,0.7358342911643149,0.25198698980215695,0.4838473013621579
Alabama,01053,Escambia County,10844,4894,15861,5950,0.6836895529916146,0.3085555765714646,0.37513397642015
Alabama,01055,Etowah County,35343,11487,47460,23856,0.7446902654867257,0.2420353982300885,0.5026548672566372
Alabama,01057,Fayette County,7295,1390,8756,5905,0.8331429876656007,0.1587482868889904,0.6743947007766102
Alabama,01059,Franklin County,10364,2085,12564,8279,0.82489652976759,0.16595033428844316,0.6589461954791468
Alabama,01061,Geneva County,10844,1592,12538,9252,0.8648907321741904,0.12697399904290954,0.7379167331312809
Alabama,01063,Greene County,875,3880,4771,-3005,0.1833997065604695,0.8132466988052819,-0.6298469922448124
Alabama,01065,Hale County,3190,4687,7922,-1497,0.40267609189598585,0.5916435243625348,-0.1889674324665489
Alabama,01067,Henry County,6593,2589,9266,4004,0.7115260090654004,0.27940859054608247,0.43211741851931795
Alabama,01069,Houston County,32384,12738,45750,19646,0.7078469945355191,0.27842622950819673,0.4294207650273224
Alabama,01071,Jackson County,19644,3709,23602,15935,0.8323023472587069,0.1571476993475129,0.675154647911194
Alabama,01073,Jefferson County,138443,180936,324675,-42493,0.4264048664048664,0.5572834372834373,-0.1308785708785709
Alabama,01075,Lamar County,6168,978,7187,5190,0.8582162237373034,0.1360790315848059,0.7221371921524975
Alabama,01077,Lauderdale County,31578,11872,44149,19706,0.7152596887811729,0.2689075630252101,0.4463521257559628
Alabama,01079,Lawrence County,12266,3544,15957,8722,0.7686908566773203,0.2220968853794573,0.546593971297863
Alabama,01081,Lee County,42019,27600,70980,14419,0.5919836573682727,0.3888419273034658,0.20314173006480696
Alabama,01083,Limestone County,34337,13510,48754,20827,0.7042909299749764,0.27710546826927024,0.4271854617057062
Alabama,01085,Lowndes County,1835,4968,6830,-3133,0.2686676427525622,0.7273792093704246,-0.45871156661786233
Alabama,01087,Macon County,1539,7084,8697,-5545,0.17695757157640565,0.8145337472691733,-0.6375761756927676
Alabama,01089,Madison County,102395,86885,193955,15510,0.5279317367430589,0.44796473408780385,0.07996700265525508
Alabama,01091,Marengo County,5337,5476,10882,-139,0.49044293328432276,0.5032163205293144,-0.012773387244991663
Alabama,01093,Marion County,12190,1457,13786,10733,0.8842303786450022,0.10568692876831569,0.7785434498766866
Alabama,01095,Marshall County,33094,5880,39492,27214,0.837992504811101,0.14889091461561835,0.6891015901954827
Alabama,01097,Mobile County,100605,78754,181783,21851,0.5534345895930862,0.43323083016563707,0.12020375942744915
Alabama,01099,Monroe County,6129,4425,10620,1704,0.5771186440677966,0.4166666666666667,0.16045197740112987
Alabama,01101,Montgomery County,33122,64065,98476,-30943,0.3363459116942199,0.6505646045737032,-0.31421869287948334
Alabama,01103,Morgan County,39504,13159,53482,26345,0.7386410381062788,0.24604539845181556,0.49259563965446324
Alabama,01105,Perry County,1336,3849,5215,-2513,0.25618408437200385,0.7380632790028763,-0.4818791946308724
Alabama,01107,Pickens County,5590,4017,9659,1573,0.5787348586810229,0.4158815612382234,0.16285329744279953
Alabama,01109,Pike County,8020,5613,13796,2407,0.5813279211365613,0.40685706001739635,0.17447086111916493
Alabama,01111,Randolph County,8548,2203,10824,6345,0.7897265336289726,0.2035291943828529,0.5861973392461197
Alabama,01113,Russell County,9796,11078,21108,-1282,0.46408944476028047,0.5248247110100436,-0.06073526624976311
Alabama,01115,St. Clair County,36119,7698,44346,28421,0.8144815766923736,0.17358950074414828,0.6408920759482254
Alabama,01117,Shelby County,79428,33036,114439,46392,0.6940640865439229,0.28867781088614897,0.40538627565777396
Alabama,01119,Sumter County,1598,4639,6282,-3041,0.25437758675581024,0.7384590894619548,-0.4840815027061446
Alabama,01121,Talladega County,22210,13092,35591,9118,0.6240341659408277,0.36784580371442216,0.25618836222640556
Alabama,01123,Tallapoosa County,14905,5815,20888,9090,0.7135675986212179,0.2783895059364228,0.43517809268479507
Alabama,01125,Tuscaloosa County,50961,37514,89760,13447,0.5677473262032086,0.41793672014260247,0.1498106060606061
Alabama,01127,Walker County,25947,4826,31106,21121,0.8341477528451102,0.15514691699350608,0.6790008358516042
Alabama,01129,Washington County,6554,2253,8861,4301,0.7396456381898205,0.2542602415077305,0.48538539668209
Alabama,01131,Wilcox County,1826,4036,5884,-2210,0.31033310673011555,0.6859279401767505,-0.37559483344663497
Alabama,01133,Winston County,10187,974,11273,9213,0.9036636210414264,0.08640113545640025,0.8172624855850261
,02901,,2322,1723,4251,599,0.5462244177840508,0.4053163961420842,0.14090802164196664
,02902,,1424,782,2344,642,0.6075085324232082,0.33361774744027306,0.2738907849829352
,02903,,3664,811,4697,2853,0.7800723866297636,0.1726634021715989,0.6074089844581647
,02904,,1718,2243,4134,-525,0.4155781325592646,0.542573778422835,-0.12699564586357043
,02905,,2042,1645,3834,397,0.532603025560772,0.42905581637976004,0.10354720918101196
,02906,,2711,942,3859,1769,0.7025136045607671,0.2441046903342835,0.45840891422648355
,02907,,4239,950,5377,3289,0.7883578203459178,0.17667844522968199,0.6116793751162358
,02908,,2271,512,2866,1759,0.7923935799023029,0.17864619678995114,0.6137473831123517
,02909,,1413,405,1913,1008,0.7386304234187141,0.21170935703084162,0.5269210663878725
,02910,,3835,863,4886,2972,0.7848956201391731,0.17662709783053623,0.6082685223086369
,02911,,3740,1289,5196,2451,0.7197844495765974,0.24807544264819092,0.47170900692840645
,02912,,1773,482,2309,1291,0.7678648765699437,0.2087483759203118,0.5591165006496319
,02913,,2299,752,3229,1547,0.7119851347166305,0.23288943945493962,0.4790956952616909
,02914,,2984,882,4050,2102,0.7367901234567901,0.21777777777777776,0.5190123456790123
,02915,,1207,879,2189,328,0.5513933302878027,0.40155322064869803,0.14984010963910466
,02916,,1721,1196,3057,525,0.5629702322538437,0.3912332351979064,0.17173699705593726
,02917,,1197,1192,2497,5,0.47937525030036043,0.4773728474169003,0.0020024028834601526
,02918,,1293,1576,2966,-283,0.43594066082265676,0.5313553607552259,-0.09541469993256918
,02919,,1236,1332,2683,-96,0.4606783451360417,0.4964591874767052,-0.03578084234066348
,02920,,1242,1697,3050,-455,0.4072131147540984,0.5563934426229509,-0.1491803278688525
,02921,,1657,1565,3364,92,0.49256837098692036,0.46521997621878713,0.027348394768133222
,02922,,3079,1776,5001,1303,0.6156768646270746,0.355128974205159,0.2605478904219156
,02923,,2388,1661,4202,727,0.5683008091385054,0.39528795811518325,0.1730128510233222
,02924,,3454,1831,5442,1623,0.6346931275266446,0.3364571848585079,0.29823594266813674
,02925,,2889,1812,4866,1077,0.593711467324291,0.3723797780517879,0.22133168927250313
,02926,,3301,1724,5188,1577,0.6362760215882807,0.3323053199691596,0.3039707016191211
,02927,,2800,1807,4805,993,0.5827263267429761,0.37606659729448494,0.20665972944849115
,02928,,3306,2150,5610,1156,0.5893048128342246,0.38324420677361853,0.2060606060606061
,02929,,1511,295,1865,1216,0.8101876675603217,0.1581769436997319,0.6520107238605898
,02930,,1334,245,1637,1089,0.8149053145998778,0.14966401954795358,0.6652412950519242
,02931,,2123,616,2856,1507,0.7433473389355743,0.21568627450980393,0.5276610644257703
,02932,,448,233,711,215,0.630098452883263,0.32770745428973275,0.3023909985935303
,02933,,1607,2828,4595,-1221,0.34972796517954297,0.6154515778019587,-0.26572361262241573
,02934,,2668,2480,5360,188,0.49776119402985075,0.4626865671641791,0.03507462686567164
,02935,,787,398,1216,389,0.647203947368421,0.32730263157894735,0.3199013157894737
,02936,,2731,1344,4263,1387,0.6406286652592071,0.31527093596059114,0.325357729298616
,02937,,80,83,173,-3,0.4624277456647399,0.4797687861271676,-0.017341040462427737
,02938,,117,118,249,-1,0.46987951807228917,0.4738955823293173,-0.004016064257028107
,02939,,363,594,1013,-231,0.3583415597235933,0.5863770977295163,-0.22803553800592302
,02940,,25,45,82,-20,0.3048780487804878,0.5487804878048781,-0.2439024390243903
Arizona,04001,Apache County,7491,16574,24333,-9083,0.30785353224016765,0.6811326182550446,-0.3732790860148769
Arizona,04003,Cochise County,31265,21980,54381,9285,0.5749250657398723,0.40418528530185177,0.17073978043802057
Arizona,04005,Coconino County,26519,44103,72110,-17584,0.36775759256691165,0.6116072666759118,-0.24384967410900016
Arizona,04007,Gila County,18375,8943,27726,9432,0.6627353386712833,0.3225492317680156,0.3401861069032677
Arizona,04009,Graham County,10747,4034,15026,6713,0.7152269399707174,0.2684679888193797,0.4467589511513377
Arizona,04011,Greenlee County,2433,1182,3692,1251,0.6589924160346695,0.32015167930660887,0.33884073672806064
Arizona,04012,La Paz County,4542,2050,6677,2492,0.6802456192901003,0.30702411262543056,0.37322150666466974
Arizona,04013,Maricopa County,977495,1023516,2039433,-46021,0.4792974321784535,0.5018630178093617,-0.022565585630908214
Arizona,04015,Mohave County,77724,24687,103836,53037,0.7485265225933202,0.23774991332485843,0.5107766092684618
Arizona,04017,Navajo County,27417,23217,51464,4200,0.5327413337478626,0.45113088761075704,0.08161044613710555
Arizona,04019,Pima County,197183,295049,501058,-97866,0.3935332835719617,0.5888519891908721,-0.1953187056189104
Arizona,04021,Pinal County,92954,67814,163455,25140,0.5686825120063627,0.41487871279557065,0.153803799210792
Arizona,04023,Santa Cruz County,6179,13121,19546,-6942,0.316126061598281,0.6712882431187966,-0.35516218152051565
Arizona,04025,Yavapai County,90280,49111,141719,41169,0.6370352599157487,0.3465378671878859,0.29049739272786285
Arizona,04027,Yuma County,35766,31562,68427,4204,0.5226884124687623,0.4612506759027869,0.0614377365659754
Arkansas,05001,Arkansas County,4301,1813,6284,2488,0.6844366645448758,0.2885105028644176,0.39592616168045824
Arkansas,05003,Ashley County,5540,2119,7911,3421,0.7002907344204272,0.2678548856023259,0.4324358488181013
Arkansas,05005,Baxter County,15810,4625,20968,11185,0.7540061045402519,0.2205742083174361,0.5334318962228157
Arkansas,05007,Benton County,73605,41894,119166,31711,0.6176677911484819,0.35156000872732157,0.26610778242116034
Arkansas,05009,Boone County,13644,3061,17103,10583,0.7977547798631819,0.1789744489270888,0.6187803309360931
Arkansas,05011,Bradley County,2332,1208,3644,1124,0.6399560922063666,0.33150384193194293,0.3084522502744237
Arkansas,05013,Calhoun County,1609,467,2143,1142,0.7508166122258516,0.21791880541297245,0.5328978068128791
Arkansas,05015,Carroll County,7352,3941,11639,3411,0.6316693874044161,0.33860297276398316,0.293066414640433
Arkansas,05017,Chicot County,1750,2252,4093,-502,0.4275592474957244,0.5502076716344979,-0.12264842413877353
Arkansas,05019,Clark County,6432,5341,12235,1091,0.5257049448304045,0.43653453208009807,0.08917041275030646
Arkansas,05021,Clay County,4084,959,5178,3125,0.7887215140981074,0.18520664349169563,0.6035148706064117
Arkansas,05023,Cleburne County,10292,1962,12617,8330,0.8157248157248157,0.15550447808512324,0.6602203376396925
Arkansas,05025,Cleveland County,2857,649,3588,2208,0.7962653288740246,0.18088071348940915,0.6153846153846154
Arkansas,05027,Columbia County,5469,2781,8550,2688,0.6396491228070176,0.32526315789473687,0.3143859649122807
Arkansas,05029,Conway County,5672,2593,8641,3079,0.6564055086216873,0.3000810091424604,0.35632449947922695
Arkansas,05031,Craighead County,25482,11854,38364,13628,0.6642164529246168,0.3089875925346679,0.35522886038994894
Arkansas,05033,Crawford County,18566,4936,24025,13630,0.7727783558792924,0.20545265348595212,0.5673257023933403
Arkansas,05035,Crittenden County,7244,8325,16086,-1081,0.4503294790501057,0.5175307720999627,-0.067201293049857
Arkansas,05037,Cross County,4928,1759,6911,3169,0.7130661264650557,0.25452177687744176,0.458544349587614
Arkansas,05039,Dallas County,1573,963,2649,610,0.5938089845224613,0.3635334088335221,0.23027557568893925
Arkansas,05041,Desha County,1920,2016,4163,-96,0.46120586115781886,0.48426615421570984,-0.02306029305789098
Arkansas,05043,Drew County,4338,2408,6879,1930,0.6306149149585696,0.3500508794882977,0.28056403547027187
Arkansas,05045,Faulkner County,34338,18267,54264,16071,0.6327952233524989,0.33663202122954444,0.2961632021229545
Arkansas,05047,Franklin County,5664,1298,7113,4366,0.7962884858709405,0.18248277801209054,0.6138057078588499
Arkansas,05049,Fulton County,3944,1031,5098,2913,0.7736367202824637,0.2022361710474696,0.5714005492349941
Arkansas,05051,Garland County,29065,14043,44193,15022,0.6576833435159415,0.31776525694114455,0.33991808657479694
Arkansas,05053,Grant County,6791,1268,8197,5523,0.8284738318897158,0.15469074051482248,0.6737830913748933
Arkansas,05055,Greene County,12651,3045,16066,9606,0.7874393128345575,0.18953068592057762,0.5979086269139798
Arkansas,05057,Hempstead County,8067,3294,11835,4773,0.6816223067173638,0.2783269961977186,0.4032953105196452
Arkansas,05059,Hot Spring County,9178,3053,12503,6125,0.7340638246820763,0.24418139646484843,0.4898824282172279
Arkansas,05061,Howard County,3358,1333,4818,2025,0.696969696969697,0.27667081776670815,0.42029887920298886
Arkansas,05063,Independence County,11232,2798,14486,8434,0.7753693221041005,0.19315200883611763,0.5822173132679829
Arkansas,05065,Izard County,4615,1019,5792,3596,0.7967886740331491,0.17593232044198895,0.6208563535911602
Arkansas,05067,Jackson County,3583,1360,5076,2223,0.7058707643814027,0.26792750197005516,0.43794326241134757
Arkansas,05069,Jefferson County,9500,14882,25030,-5382,0.37954454654414704,0.594566520175789,-0.215021973631642
Arkansas,05071,Johnson County,6867,2262,9402,4605,0.7303765156349713,0.24058710912571793,0.4897894065092534
Arkansas,05073,Lafayette County,1730,820,2633,910,0.657045195594379,0.3114318268135207,0.3456133687808583
Arkansas,05075,Lawrence County,4569,1080,5857,3489,0.7800921973706676,0.18439474133515452,0.595697456035513
Arkansas,05077,Lee County,1286,1423,2848,-137,0.4515449438202247,0.4996488764044944,-0.048103932584269704
Arkansas,05079,Lincoln County,2725,1031,3870,1694,0.7041343669250646,0.26640826873385015,0.43772609819121444
Arkansas,05081,Little River County,3714,1226,5178,2488,0.7172653534183082,0.23677095403630746,0.4804943993820008
Arkansas,05083,Logan County,6438,1544,8222,4894,0.7830211627341279,0.18778885915835564,0.5952323035757723
Arkansas,05085,Lonoke County,22884,6684,30660,16200,0.7463796477495107,0.21800391389432486,0.5283757338551859
Arkansas,05087,Madison County,5630,1555,7315,4075,0.7696514012303486,0.21257689678742311,0.5570745044429255
Arkansas,05089,Marion County,5767,1526,7481,4241,0.7708862451543911,0.2039834246758455,0.5669028204785456
Arkansas,05091,Miller County,11907,4235,16506,7672,0.7213740458015268,0.25657336726039015,0.4648006785411366
Arkansas,05093,Mississippi County,7262,4542,12287,2720,0.5910311711565068,0.3696589891755514,0.22137218198095543
Arkansas,05095,Monroe County,1545,1146,2815,399,0.5488454706927176,0.40710479573712255,0.14174067495559506
Arkansas,05097,Montgomery County,3021,722,3839,2299,0.7869236780411566,0.18806980984631413,0.5988538681948424
Arkansas,05099,Nevada County,2133,1076,3358,1057,0.6351995235259082,0.32042882668254913,0.3147706968433591
Arkansas,05101,Newton County,3192,709,3998,2483,0.7983991995997999,0.17733866933466733,0.6210605302651325
Arkansas,05103,Ouachita County,5253,3395,8993,1858,0.5841209829867675,0.3775158456577338,0.20660513732903374
Arkansas,05105,Perry County,3466,1005,4607,2461,0.752333405686998,0.21814629911004993,0.5341871065769481
Arkansas,05107,Phillips County,2393,3561,6155,-1168,0.38878960194963447,0.5785540211210398,-0.18976441917140535
Arkansas,05109,Pike County,3519,644,4246,2875,0.8287800282618936,0.15167216203485634,0.6771078662270372
Arkansas,05111,Poinsett County,5852,1388,7418,4464,0.7888918846050148,0.18711242922620652,0.6017794553788083
Arkansas,05113,Polk County,7018,1242,8468,5776,0.8287671232876712,0.146669815777043,0.6820973075106282
Arkansas,05115,Pope County,18041,5747,24367,12294,0.740386588418763,0.2358517667336972,0.5045348216850658
Arkansas,05117,Prairie County,2764,646,3465,2118,0.7976911976911977,0.18643578643578643,0.6112554112554113
Arkansas,05119,Pulaski County,62389,98855,165468,-36466,0.3770457127662146,0.5974266927744337,-0.2203809800082191
Arkansas,05121,Randolph County,5327,1203,6769,4124,0.7869700103412617,0.17772196779435662,0.6092480425469051
Arkansas,05123,St. Francis County,3221,3571,7054,-350,0.4566203572441168,0.5062375956903884,-0.04961723844627158
Arkansas,05125,Saline County,39519,16042,56903,23477,0.6944976539022547,0.28191835228371087,0.41257930161854384
Arkansas,05127,Scott County,1790,364,2219,1426,0.8066696710229834,0.1640378548895899,0.6426318161333935
Arkansas,05129,Searcy County,3365,587,4018,2778,0.8374813339970134,0.14609258337481335,0.6913887506222001
Arkansas,05131,Sebastian County,31024,14371,46838,16653,0.6623681626030147,0.3068235193646185,0.3555446432383962
Arkansas,05133,Sevier County,3884,1116,5202,2768,0.746635909265667,0.21453287197231835,0.5321030372933486
Arkansas,05135,Sharp County,5923,1392,7544,4531,0.7851272534464475,0.18451749734888653,0.600609756097561
Arkansas,05137,Stone County,4605,1173,5919,3432,0.7780030410542321,0.1981753674607197,0.5798276735935124
Arkansas,05139,Union County,10446,5559,16548,4887,0.6312545322697607,0.33593183466279913,0.29532269760696156
Arkansas,05141,Van Buren County,5962,1566,7704,4396,0.7738836967808931,0.20327102803738317,0.5706126687435099
Arkansas,05143,Washington County,47229,43327,93467,3902,0.5053013363005124,0.4635539816191811,0.04174735468133134
Arkansas,05145,White County,24057,5909,30689,18148,0.7838965101502167,0.19254455994004366,0.591351950210173
Arkansas,05147,Woodruff County,1543,849,2469,694,0.6249493722154719,0.34386391251518833,0.28108545970028354
Arkansas,05149,Yell County,5205,1275,6711,3930,0.775592311130979,0.18998658918194009,0.5856057219490389
California,06001,Alameda County,80504,407954,498082,-327450,0.16162800502728467,0.8190498753217341,-0.6574218702944494
California,06003,Alpine County,238,473,736,-235,0.3233695652173913,0.6426630434782609,-0.31929347826086957
California,06005,Amador County,13503,8095,22234,5408,0.6073131240442565,0.3640820365206441,0.24323108752361244
California,06007,Butte County,46370,48629,97720,-2259,0.47451903397462136,0.49763610315186246,-0.0231170691772411
California,06009,Calaveras County,13275,8804,22506,4471,0.589842708611037,0.39118457300275483,0.19865813560828222
California,06011,Colusa County,4399,3114,7672,1285,0.5733837330552659,0.40589155370177266,0.16749217935349325
California,06013,Contra Costa County,125703,363370,498340,-237667,0.25224344824818395,0.7291608139021551,-0.4769173656539712
California,06015,Del Norte County,6201,4565,11066,1636,0.5603650822338695,0.4125248508946322,0.1478402313392373
California,06017,El Dorado County,60259,50532,113446,9727,0.5311690143328103,0.4454277806180914,0.08574123371471887
California,06019,Fresno County,146741,170694,323722,-23953,0.4532932577952688,0.5272857575326978,-0.073992499737429
California,06021,Glenn County,6139,3315,9639,2824,0.6368917937545389,0.3439153439153439,0.29297644983919496
California,06023,Humboldt County,13756,31010,46222,-17254,0.29760720003461555,0.6708926485223486,-0.3732854484877331
California,06025,Imperial County,10300,25109,36084,-14809,0.2854450726083583,0.6958485755459484,-0.4104035029375901
California,06027,Inyo County,4436,4495,9147,-59,0.48496774898873946,0.491417951240844,-0.00645020225210452
California,06029,Kern County,71254,69278,143486,1976,0.49659200200716447,0.48282062361484746,0.013771378392317013
California,06031,Kings County,23169,17729,41935,5440,0.5524979134374628,0.42277333969238107,0.12972457374508173
California,06033,Lake County,3955,6874,11038,-2919,0.3583076644319623,0.6227577459684726,-0.26445008153651023
California,06035,Lassen County,7722,2596,10484,5126,0.736550934757726,0.24761541396413583,0.4889355207935902
California,06037,Los Angeles County,984383,2609329,3674850,-1624946,0.26787025320761393,0.7100504782508129,-0.442180225043199
California,06039,Madera County,28133,22158,51405,5975,0.5472813928606167,0.43104756346658885,0.11623382939402788
California,06041,Marin County,20505,112921,135667,-92416,0.15114213478590963,0.8323394782813801,-0.6811973434954705
California,06043,Mariposa County,5921,4056,10215,1865,0.579637787567303,0.3970631424375918,0.18257464512971122
California,06045,Mendocino County,6312,18303,25171,-11991,0.2507647689801756,0.7271463191768305,-0.4763815501966549
California,06047,Merced County,28491,36676,66575,-8185,0.4279534359744649,0.5508974840405557,-0.12294404806609083
California,06049,Modoc County,2675,1063,3805,1612,0.7030223390275953,0.2793692509855453,0.42365308804204993
California,06051,Mono County,2433,3884,6511,-1451,0.37367531869144527,0.5965289510059899,-0.22285363231454464
California,06053,Monterey County,34893,93874,131444,-58981,0.26545905480660964,0.7141748577340921,-0.4487158029274824
California,06055,Napa County,11368,32228,44383,-20860,0.2561341054007165,0.7261338800892233,-0.4699997746885068
California,06057,Nevada County,15716,23593,40116,-7877,0.3917638847342706,0.5881194535846046,-0.196355568850334
California,06059,Orange County,630094,761290,1418956,-131196,0.44405464299104414,0.5365141695725589,-0.0924595265815148
California,06061,Placer County,91472,89924,185153,1548,0.49403466322446843,0.48567401014296285,0.008360653081505576
California,06063,Plumas County,6247,4465,10950,1782,0.5705022831050228,0.4077625570776256,0.16273972602739722
California,06065,Riverside County,223443,281657,513358,-58214,0.4352576564502745,0.548656103537882,-0.11339844708760749
California,06067,Sacramento County,151776,287507,448524,-135731,0.33838991893410386,0.6410069472313633,-0.30261702829725945
California,06069,San Benito County,9242,15539,25290,-6297,0.36544088572558325,0.6144325820482404,-0.2489916963226571
California,06071,San Bernardino County,243419,320057,574585,-76638,0.4236431511438691,0.5570228947849317,-0.13337974364106264
California,06073,San Diego County,519950,856502,1405839,-336552,0.3698503171415788,0.6092461512306886,-0.2393958340891098
California,06075,San Francisco County,46296,325099,378512,-278803,0.12231052119879951,0.8588869045102929,-0.7365763833114934
California,06077,San Joaquin County,59346,93016,155165,-33670,0.3824702735797377,0.5994650855540876,-0.21699481197434994
California,06079,San Luis Obispo County,53438,76398,132646,-22960,0.40286175233327803,0.5759540430921399,-0.1730922907588619
California,06081,San Mateo County,54456,225185,284272,-170729,0.19156301007485788,0.7921462542916643,-0.6005832442168064
California,06083,Santa Barbara County,47471,103902,154830,-56431,0.3066007879609895,0.6710714977717497,-0.3644707098107602
California,06085,Santa Clara County,154515,478155,644534,-323640,0.23973134078264297,0.7418615619967294,-0.5021302212140863
California,06087,Santa Cruz County,25485,109745,138638,-84260,0.18382405978158947,0.7915939352846982,-0.6077698755031088
California,06089,Shasta County,57894,28889,88761,29005,0.652245918815696,0.32546951927085094,0.3267763995448451
California,06091,Sierra County,1138,730,1926,408,0.5908618899273105,0.3790238836967809,0.21183800623052956
California,06093,Siskiyou County,12916,9379,22836,3537,0.5655981783149413,0.4107111578209844,0.15488702049395692
California,06095,Solano County,65558,124752,194829,-59194,0.33648994759507056,0.6403153534638067,-0.3038254058687362
California,06097,Sonoma County,40478,153342,197603,-112864,0.20484506814167802,0.7760104856707641,-0.5711654175290861
California,06099,Stanislaus County,79622,84668,168279,-5046,0.47315470141847765,0.5031406176647116,-0.02998591624623398
California,06101,Sutter County,20038,15207,35969,4831,0.5570908282131836,0.4227807278489811,0.1343101003642025
California,06103,Tehama County,13835,7241,21525,6594,0.6427409988385598,0.33639953542392564,0.3063414634146342
California,06105,Trinity County,2513,2383,5095,130,0.4932286555446516,0.4677134445534838,0.025515210991167825
California,06107,Tulare County,65454,56159,124214,9295,0.5269454328819618,0.45211489848165265,0.07483053440030918
California,06109,Tuolumne County,17302,11808,29820,5494,0.5802146210596915,0.3959758551307847,0.18423876592890676
California,06111,Ventura County,135555,216447,358813,-80892,0.37778731539827154,0.6032306521781541,-0.22544333677988254
California,06113,Yolo County,16128,47504,64934,-31376,0.248375273354483,0.731573597807004,-0.48319832445252103
California,06115,Yuba County,10574,7800,18820,2774,0.5618490967056323,0.41445270988310307,0.14739638682252926
Colorado,08001,Adams County,94874,132951,234599,-38077,0.4044092259557799,0.5667159706563114,-0.16230674470053152
Colorado,08003,Alamosa County,3676,3624,7519,52,0.4888947998404043,0.48197898656736265,0.006915813273041638
Colorado,08005,Arapahoe County,126124,211498,346740,-85374,0.36374228528580493,0.609961354328892,-0.24621906904308705
Colorado,08007,Archuleta County,5126,3693,9030,1433,0.5676633444075304,0.4089700996677741,0.15869324473975632
Colorado,08009,Baca County,1840,313,2193,1527,0.8390332877336981,0.14272685818513453,0.6963064295485636
Colorado,08011,Bent County,1468,723,2229,745,0.6585912965455362,0.3243606998654105,0.33423059668012567
Colorado,08013,Boulder County,39289,150247,193709,-110958,0.20282485584046173,0.775632520946368,-0.5728076651059063
Colorado,08014,Broomfield County,16188,28871,46297,-12683,0.34965548523662443,0.6236041212173575,-0.2739486359807331
Colorado,08015,Chaffee County,6180,7112,13620,-932,0.45374449339207046,0.5221732745961821,-0.06842878120411167
Colorado,08017,Cheyenne County,966,127,1105,839,0.8742081447963801,0.11493212669683257,0.7592760180995475
Colorado,08019,Clear Creek County,2618,3495,6290,-877,0.41621621621621624,0.5556438791732909,-0.1394276629570747
Colorado,08021,Conejos County,2269,1936,4291,333,0.5287811698904684,0.45117688184572363,0.07760428804474478
Colorado,08023,Costilla County,713,1279,2031,-566,0.35105859182668636,0.6297390448055146,-0.2786804529788282
Colorado,08025,Crowley County,1262,427,1730,835,0.7294797687861272,0.2468208092485549,0.4826589595375723
Colorado,08027,Custer County,2433,1104,3586,1329,0.6784718349135527,0.3078639152258784,0.37060791968767426
Colorado,08029,Delta County,13013,5862,19272,7151,0.6752283105022832,0.30417185554171855,0.3710564549605646
