state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
Alabama,01103,Morgan County,40310,12343,53181,27967.0,0.7579774731577067,0.23209416897012092,0.5258833041875858
Alabama,01105,Perry County,1268,3170,4452,-1902.0,0.28481581311769993,0.7120395327942498,-0.4272237196765499
Alabama,01107,Pickens County,5455,3385,8885,2070.0,0.6139561057962859,0.38097917839054585,0.23297692740574005
Alabama,01109,Pike County,8213,4882,13186,3331.0,0.6228575762172001,0.3702411648718338,0.2526164113453663
Alabama,01111,Randolph County,9098,1919,11070,7179.0,0.8218608852755194,0.17335140018066847,0.648509485094851
Alabama,01113,Russell County,10047,10379,20604,-332.0,0.4876237623762376,0.5037371384197243,-0.016113376043486727
Alabama,01115,St. Clair County,34873,7483,42644,27390.0,0.8177703780133195,0.17547603414313853,0.642294343870181
Alabama,01117,Shelby County,79522,32947,113758,46575.0,0.6990453418660666,0.2896235869125688,0.4094217549534978
Alabama,01119,Sumter County,1542,3722,5294,-2180.0,0.29127313940309785,0.7030600680015111,-0.41178692859841326
Alabama,01121,Talladega County,22070,10878,33125,11192.0,0.6662641509433962,0.3283924528301887,0.3378716981132075
Alabama,01123,Tallapoosa County,14881,4974,19976,9907.0,0.7449439327192631,0.24899879855826992,0.4959451341609932
Alabama,01125,Tuscaloosa County,50617,33322,84695,17295.0,0.5976385855127221,0.3934352677253675,0.20420331778735457
Alabama,01127,Walker County,25393,4092,29665,21301.0,0.855991909657846,0.13794033372661385,0.7180515759312321
Alabama,01129,Washington County,6526,1859,8418,4667.0,0.7752435257780945,0.22083630315989547,0.5544072226181991
Alabama,01131,Wilcox County,1793,3449,5259,-1656.0,0.3409393420802434,0.6558281042023199,-0.31488876212207645
Alabama,01133,Winston County,10190,882,11126,9308.0,0.915872730541075,0.07927377314398706,0.8365989573970879
Alaska,02001,State House District 1,4859,3364,8223,1495.0,0.5909035631764563,0.40909643682354374,0.18180712635291257
Alaska,02002,State House District 2,4533,4569,9102,-36.0,0.498022412656559,0.501977587343441,-0.0039551746868820015
Alaska,02003,State House District 3,4495,6130,10625,-1635.0,0.42305882352941176,0.5769411764705883,-0.15388235294117653
Alaska,02004,State House District 4,2690,6160,8850,-3470.0,0.303954802259887,0.696045197740113,-0.39209039548022595
Alaska,02005,State House District 5,4351,3325,7676,1026.0,0.5668316831683168,0.43316831683168316,0.13366336633663362
Alaska,02006,State House District 6,6700,4772,11472,1928.0,0.5840306834030683,0.41596931659693165,0.16806136680613665
Alaska,02007,State House District 7,6775,2513,9288,4262.0,0.7294358311800172,0.2705641688199828,0.4588716623600344
Alaska,02008,State House District 8,7949,2575,10524,5374.0,0.7553211706575447,0.24467882934245533,0.5106423413150893
Alaska,02009,State House District 9,5575,5846,11421,-271.0,0.48813589002714297,0.511864109972857,-0.023728219945714057
Alaska,02010,State House District 10,4354,4068,8422,286.0,0.5169793398242698,0.48302066017573025,0.03395867964853955
Alaska,02011,State House District 11,4843,4621,9464,222.0,0.5117286559594252,0.4882713440405748,0.023457311918850365
Alaska,02012,State House District 12,4057,4167,8224,-110.0,0.49331225680933855,0.5066877431906615,-0.01337548638132291
Alaska,02013,State House District 13,3583,3679,7262,-96.0,0.493390250619664,0.506609749380336,-0.013219498760671966
Alaska,02014,State House District 14,2763,4329,7092,-1566.0,0.3895939086294416,0.6104060913705583,-0.22081218274111675
Alaska,02015,State House District 15,4592,4359,8951,233.0,0.5130153055524522,0.4869846944475478,0.026030611104904455
Alaska,02016,State House District 16,3928,5341,9269,-1413.0,0.42377818534901285,0.5762218146509872,-0.15244362930197436
Alaska,02017,State House District 17,2406,4989,7395,-2583.0,0.32535496957403653,0.6746450304259635,-0.34929006085192693
Alaska,02018,State House District 18,2686,1927,4613,759.0,0.5822675048775201,0.41773249512247995,0.16453500975504015
Alaska,02019,State House District 19,1968,2820,4788,-852.0,0.41102756892230574,0.5889724310776943,-0.17794486215538852
Alaska,02020,State House District 20,3025,3910,6935,-885.0,0.43619322278298484,0.5638067772170151,-0.12761355443403027
Alaska,02021,State House District 21,3982,4711,8693,-729.0,0.4580697112619349,0.5419302887380651,-0.08386057747613024
Alaska,02022,State House District 22,2587,2656,5243,-69.0,0.4934197978256723,0.5065802021743276,-0.013160404348655341
Alaska,02023,State House District 23,6101,4116,10217,1985.0,0.5971420182049525,0.40285798179504745,0.19428403640990505
Alaska,02024,State House District 24,6481,3234,9715,3247.0,0.6671127123005661,0.3328872876994339,0.33422542460113225
Alaska,02025,State House District 25,6885,3170,10055,3715.0,0.6847339632023869,0.3152660367976131,0.36946792640477377
Alaska,02026,State House District 26,7131,2009,9140,5122.0,0.7801969365426696,0.21980306345733042,0.5603938730853393
Alaska,02027,State House District 27,6778,1807,8585,4971.0,0.7895165987186954,0.2104834012813046,0.5790331974373908
Alaska,02028,State House District 28,6710,2210,8920,4500.0,0.7522421524663677,0.24775784753363228,0.5044843049327354
Alaska,02029,State House District 29,7414,2705,10119,4709.0,0.7326810949698587,0.26731890503014133,0.46536218993971734
Alaska,02030,State House District 30,7301,2700,10001,4601.0,0.73002699730027,0.26997300269973,0.46005399460054
Alaska,02031,State House District 31,3474,3238,6712,236.0,0.517580452920143,0.48241954707985696,0.03516090584028603
Alaska,02032,State House District 32,3742,1883,5625,1859.0,0.6652444444444444,0.33475555555555553,0.3304888888888889
Alaska,02033,State House District 33,6546,2016,8562,4530.0,0.764540995094604,0.23545900490539592,0.5290819901892081
Alaska,02034,State House District 34,5830,3755,9585,2075.0,0.6082420448617631,0.3917579551382368,0.21648408972352634
Alaska,02035,State House District 35,4394,4883,9277,-489.0,0.4736444971434731,0.5263555028565269,-0.05271100571305376
Alaska,02036,State House District 36,5626,3525,9151,2101.0,0.6147961971369249,0.3852038028630751,0.2295923942738498
Alaska,02037,State House District 37,2189,1905,4094,284.0,0.5346849047386419,0.46531509526135806,0.06936980947728388
Alaska,02038,State House District 38,1502,1993,3495,-491.0,0.4297567954220315,0.5702432045779685,-0.14048640915593702
Alaska,02039,State House District 39,1695,2157,3852,-462.0,0.4400311526479751,0.5599688473520249,-0.1199376947040498
Alaska,02040,State House District 40,1653,1340,2993,313.0,0.5522886735716672,0.4477113264283328,0.10457734714333444
Arizona,04001,Apache County,12795,18872,32019,-6077.0,0.39960648365033263,0.5894000437240389,-0.18979356007370624
Arizona,04003,Cochise County,35936,22296,58923,13640.0,0.6098806917502503,0.3783921388931317,0.23148855285711856
Arizona,04005,Coconino County,27576,41504,70067,-13928.0,0.393566158105813,0.592347324703498,-0.19878116659768502
Arizona,04007,Gila County,18901,8504,27648,10397.0,0.6836299189814815,0.30758101851851855,0.37604890046296297
Arizona,04009,Graham County,11177,3867,15183,7310.0,0.7361522755713628,0.25469274846868206,0.4814595271026807
Arizona,04011,Greenlee County,2308,954,3308,1354.0,0.6977025392986699,0.2883917775090689,0.40931076178960096
Arizona,04012,La Paz County,5470,2101,7624,3369.0,0.7174711437565582,0.27557712486883523,0.44189401888772295
Arizona,04013,Maricopa County,1051531,980016,2053945,71515.0,0.511956746650957,0.47713838491293586,0.034818361738021164
Arizona,04015,Mohave County,85683,24081,110450,61602.0,0.7757627885921231,0.218026256224536,0.5577365323675871
Arizona,04017,Navajo County,29480,20754,50706,8726.0,0.5813907624344259,0.40930067447639334,0.17209008795803254
Arizona,04019,Pima County,214669,292450,513176,-77781.0,0.41831457433706953,0.5698824574804745,-0.15156788314340497
Arizona,04021,Pinal County,126926,80656,209552,46270.0,0.6057016874093304,0.3848973047262732,0.2208043826830572
Arizona,04023,Santa Cruz County,7699,11265,19121,-3566.0,0.4026463051095654,0.5891428272579886,-0.18649652214842322
Arizona,04025,Yavapai County,99346,48717,149402,50629.0,0.6649576310892759,0.3260799721556606,0.33887765893361527
Arizona,04027,Yuma County,40745,26823,68195,13922.0,0.5974778209546154,0.3933279565950583,0.20414986435955712
Arkansas,05001,Arkansas County,3951,1503,5547,2448.0,0.7122769064359114,0.2709572742022715,0.44131963223363985
Arkansas,05003,Ashley County,5145,1774,7030,3371.0,0.7318634423897582,0.2523470839260313,0.4795163584637269
Arkansas,05005,Baxter County,16253,4341,20954,11912.0,0.7756514269351914,0.20716808246635487,0.5684833444688365
Arkansas,05007,Benton County,79907,45231,128595,34676.0,0.6213849683113651,0.3517321824332206,0.26965278587814456
Arkansas,05009,Boone County,13968,2854,17112,11114.0,0.8162692847124825,0.16678354371201495,0.6494857410004675
Arkansas,05011,Bradley County,2213,961,3209,1252.0,0.6896229354939234,0.2994702399501402,0.3901526955437832
Arkansas,05013,Calhoun County,1674,379,2092,1295.0,0.8001912045889101,0.18116634799235182,0.6190248565965584
Arkansas,05015,Carroll County,7470,3812,11538,3658.0,0.6474258970358814,0.3303865487952851,0.31703934824059626
Arkansas,05017,Chicot County,1658,1796,3490,-138.0,0.47507163323782237,0.5146131805157593,-0.03954154727793696
Arkansas,05019,Clark County,4526,2959,7657,1567.0,0.5910931174089069,0.38644377693613685,0.20464934047277006
Arkansas,05021,Clay County,3968,907,4967,3061.0,0.7988725588886652,0.18260519428226293,0.6162673646064022
Arkansas,05023,Cleburne County,10595,1941,12739,8654.0,0.831697935473742,0.1523667477824005,0.6793311876913415
Arkansas,05025,Cleveland County,2804,524,3374,2280.0,0.8310610551274452,0.15530527563722585,0.6757557794902194
Arkansas,05027,Columbia County,5367,2466,7940,2901.0,0.6759445843828715,0.3105793450881612,0.3653652392947103
Arkansas,05029,Conway County,5893,2449,8541,3444.0,0.6899660461304297,0.2867345744058073,0.40323147172462237
Arkansas,05031,Craighead County,25152,11210,37242,13942.0,0.6753665216690833,0.3010042425218839,0.3743622791471994
Arkansas,05033,Crawford County,18615,4753,23834,13862.0,0.7810271041369472,0.199420995216917,0.5816061089200302
Arkansas,05035,Crittenden County,7028,7362,14681,-334.0,0.4787139840610313,0.5014644778966011,-0.02275049383556982
Arkansas,05037,Cross County,4753,1642,6534,3111.0,0.7274257728803183,0.251300887664524,0.47612488521579427
Arkansas,05039,Dallas County,1482,798,2324,684.0,0.6376936316695353,0.3433734939759036,0.2943201376936317
Arkansas,05041,Desha County,1805,1638,3505,167.0,0.514978601997147,0.4673323823109843,0.04764621968616267
Arkansas,05043,Drew County,4203,2050,6365,2153.0,0.6603299293008641,0.3220738413197172,0.33825608798114687
Arkansas,05045,Faulkner County,35357,17752,54465,17605.0,0.6491691912237216,0.3259340861103461,0.32323510511337555
Arkansas,05047,Franklin County,5582,1232,6971,4350.0,0.8007459474967723,0.1767321761583704,0.624013771338402
Arkansas,05049,Fulton County,4040,906,5043,3134.0,0.8011104501288915,0.17965496728138014,0.6214554828475114
Arkansas,05051,Garland County,28359,13015,42327,15344.0,0.6699978736976399,0.3074869468660666,0.36251092683157327
Arkansas,05053,Grant County,6755,1192,8078,5563.0,0.8362218370883883,0.14756127754394652,0.6886605595444417
Arkansas,05055,Greene County,12617,2935,15820,9682.0,0.7975347661188369,0.18552465233881163,0.6120101137800252
Arkansas,05057,Hempstead County,4193,1776,6089,2417.0,0.6886188208244375,0.2916735096074889,0.3969453112169486
Arkansas,05059,Hot Spring County,9226,2818,12283,6408.0,0.7511194333631849,0.22942277945127412,0.5216966539119108
Arkansas,05061,Howard County,3246,1158,4473,2088.0,0.7256874580818243,0.25888665325285043,0.4668008048289739
Arkansas,05063,Independence County,11023,2689,14011,8334.0,0.7867389907929484,0.19192063378773822,0.5948183570052101
Arkansas,05065,Izard County,4854,949,5925,3905.0,0.8192405063291139,0.16016877637130802,0.6590717299578059
Arkansas,05067,Jackson County,3509,1183,4775,2326.0,0.734869109947644,0.24774869109947645,0.48712041884816754
Arkansas,05069,Jefferson County,8468,12802,21608,-4334.0,0.3918918918918919,0.5924657534246576,-0.20057386153276568
Arkansas,05071,Johnson County,6766,2107,9059,4659.0,0.7468815542554366,0.2325863781874379,0.5142951760679987
Arkansas,05073,Lafayette County,1589,698,2325,891.0,0.6834408602150538,0.3002150537634409,0.3832258064516129
Arkansas,05075,Lawrence County,4608,965,5692,3643.0,0.8095572733661279,0.16953619114546734,0.6400210822206606
Arkansas,05077,Lee County,1181,1270,2520,-89.0,0.46865079365079365,0.503968253968254,-0.0353174603174603
Arkansas,05079,Lincoln County,2502,813,3372,1689.0,0.7419928825622776,0.2411032028469751,0.5008896797153025
Arkansas,05081,Little River County,3744,1084,4899,2660.0,0.7642375995101041,0.2212696468667075,0.5429679526433966
Arkansas,05083,Logan County,6567,1464,8205,5103.0,0.8003656307129798,0.17842778793418648,0.6219378427787934
Arkansas,05085,Lonoke County,23225,6790,30620,16435.0,0.758491182233834,0.2217504898758981,0.536740692357936
Arkansas,05087,Madison County,5885,1491,7501,4394.0,0.7845620583922144,0.1987734968670844,0.5857885615251299
Arkansas,05089,Marion County,6230,1501,7851,4729.0,0.7935294866895937,0.19118583619921029,0.6023436504903834
Arkansas,05091,Miller County,11842,3769,15803,8073.0,0.7493513889767766,0.23849901917357463,0.5108523698032019
Arkansas,05093,Mississippi County,6963,3574,10717,3389.0,0.6497154054306242,0.3334888494914622,0.31622655593916205
Arkansas,05095,Monroe County,1385,1002,2433,383.0,0.5692560624743116,0.4118372379778052,0.1574188244965064
Arkansas,05097,Montgomery County,2987,645,3707,2342.0,0.8057728621526841,0.17399514432155383,0.6317777178311302
Arkansas,05099,Nevada County,2002,849,2907,1153.0,0.6886824905400757,0.29205366357069146,0.39662882696938423
Arkansas,05101,Newton County,3063,644,3770,2419.0,0.8124668435013263,0.17082228116710876,0.6416445623342175
Arkansas,05103,Ouachita County,5056,3412,8626,1644.0,0.5861349408764202,0.39554834222119173,0.19058659865522842
Arkansas,05105,Perry County,3559,923,4584,2636.0,0.7763961605584643,0.2013525305410122,0.5750436300174521
Arkansas,05107,Phillips County,2098,2754,4938,-656.0,0.4248683677602268,0.5577156743620899,-0.1328473066018631
Arkansas,05109,Pike County,3746,560,4358,3186.0,0.8595686094538779,0.12849931161083067,0.7310692978430473
Arkansas,05111,Poinsett County,5731,1235,7079,4496.0,0.8095776239581862,0.17445966944483685,0.6351179545133494
Arkansas,05113,Polk County,6987,1145,8288,5842.0,0.8430260617760618,0.1381515444015444,0.7048745173745173
Arkansas,05115,Pope County,18118,5487,24191,12631.0,0.7489562233888636,0.22681989169525857,0.522136331693605
Arkansas,05117,Prairie County,2628,524,3200,2104.0,0.82125,0.16375,0.6575
Arkansas,05119,Pulaski County,57977,92038,153924,-34061.0,0.37665991008549676,0.5979444401133027,-0.22128453002780596
Arkansas,05121,Randolph County,5367,1138,6636,4229.0,0.8087703435804702,0.17148884870403858,0.6372814948764316
Arkansas,05123,St. Francis County,2909,2953,5979,-44.0,0.48653621006857334,0.49389530021742767,-0.00735909014885433
Arkansas,05125,Saline County,39736,16609,57609,23127.0,0.6897533371521811,0.2883056466871496,0.40144769046503154
Arkansas,05127,Scott County,2913,425,3384,2488.0,0.8608156028368794,0.12559101654846336,0.735224586288416
Arkansas,05129,Searcy County,3305,511,3869,2794.0,0.8542258981649005,0.1320754716981132,0.7221504264667873
Arkansas,05131,Sebastian County,30719,13652,45452,17067.0,0.675855847927484,0.3003608202059315,0.37549502772155247
Arkansas,05133,Sevier County,3772,862,4714,2910.0,0.8001697072549852,0.1828595672464998,0.6173101400084854
Arkansas,05135,Sharp County,5978,1316,7437,4662.0,0.8038187441172516,0.17695307247546055,0.6268656716417911
Arkansas,05137,Stone County,4808,1089,6030,3719.0,0.7973466003316749,0.18059701492537314,0.6167495854063018
Arkansas,05139,Union County,10196,5019,15448,5177.0,0.6600207146556188,0.3248964267219058,0.33512428793371307
Arkansas,05141,Van Buren County,6023,1437,7621,4586.0,0.790316231465687,0.18855793202991733,0.6017582994357696
Arkansas,05143,Washington County,50243,43779,97158,6464.0,0.5171267420078635,0.45059593651577845,0.06653080549208501
Arkansas,05145,White County,24514,5641,30837,18873.0,0.7949541135648733,0.1829295975613711,0.6120245160035023
Arkansas,05147,Woodruff County,1513,760,2318,753.0,0.6527178602243313,0.32786885245901637,0.32484900776531495
Arkansas,05149,Yell County,5147,1213,6477,3934.0,0.7946580206885904,0.18727806083063148,0.6073799598579589
California,06001,Alameda County,140555,499041,669002,-358486.0,0.21009653184893318,0.7459484426055527,-0.5358519107566195
California,06003,Alpine County,243,478,737,-235.0,0.32971506105834464,0.6485753052917232,-0.3188602442333786
California,06005,Amador County,14012,7780,22393,6232.0,0.6257312553029964,0.34743000044656813,0.2783012548564283
California,06007,Butte County,45030,42360,90383,2670.0,0.498213159554341,0.46867220605644866,0.02954095349789232
California,06009,Calaveras County,16617,9178,26468,7439.0,0.6278147196614781,0.3467583497053045,0.28105636995617356
California,06011,Colusa County,4400,2417,6991,1983.0,0.6293806322414532,0.34573022457445285,0.2836504076670004
California,06013,Contra Costa County,153575,353097,524096,-199522.0,0.2930283764806448,0.6737258059592136,-0.3806974294785688
California,06015,Del Norte County,5999,4266,10564,1733.0,0.5678720181749337,0.40382430897387356,0.16404770920106015
California,06017,El Dorado County,60984,47599,111651,13385.0,0.5462020044603273,0.42631951348398134,0.11988249097634596
California,06019,Fresno County,160746,146866,315793,13880.0,0.5090233159063057,0.4650704733797139,0.04395284252659176
California,06021,Glenn County,6895,3256,10429,3639.0,0.6611372135391697,0.31220634768434175,0.3489308658548279
California,06023,Humboldt County,18151,33442,53949,-15291.0,0.336447385493707,0.6198817401620048,-0.2834343546682978
California,06025,Imperial County,22433,23229,46899,-796.0,0.47832576387556236,0.49529840721550566,-0.016972643339943305
California,06027,Inyo County,4464,4197,8943,267.0,0.4991613552499161,0.46930560214693057,0.02985575310298555
California,06029,Kern County,167809,108186,283119,59623.0,0.5927154306139821,0.38212200523454803,0.2105934253794341
California,06031,Kings County,25040,15493,41439,9547.0,0.6042616858514925,0.37387485219237915,0.2303868336591134
California,06033,Lake County,7588,8314,16316,-726.0,0.46506496690365284,0.5095611669526845,-0.04449620004903165
California,06035,Lassen County,8346,2412,11025,5934.0,0.7570068027210884,0.21877551020408162,0.5382312925170069
California,06037,Los Angeles County,1189543,2416399,3727361,-1226856.0,0.3191381248019712,0.6482868174024464,-0.32914869260047525
California,06039,Madera County,32308,20940,54543,11368.0,0.5923399886328218,0.3839172762774325,0.20842271235538928
California,06041,Marin County,24014,116051,143967,-92037.0,0.1668021143734328,0.8060944522008516,-0.6392923378274188
California,06043,Mariposa County,5623,3621,9506,2002.0,0.5915211445402904,0.38091731537976015,0.21060382916053022
California,06045,Mendocino County,12464,23020,37017,-10556.0,0.3367101601966664,0.6218764351514169,-0.2851662749547505
California,06047,Merced County,43599,39953,85775,3646.0,0.5082949577382687,0.4657883998834159,0.0425065578548528
California,06049,Modoc County,2875,1002,4001,1873.0,0.7185703574106473,0.2504373906523369,0.46813296675831045
California,06051,Mono County,2285,3512,6045,-1227.0,0.37799834574028124,0.5809760132340778,-0.20297766749379653
California,06053,Monterey County,49219,93045,146696,-43826.0,0.3355169875115886,0.6342708730981077,-0.2987538855865191
California,06055,Napa County,20355,43203,65538,-22848.0,0.3105831731209375,0.6592053465165247,-0.34862217339558726
California,06057,Nevada County,26129,33744,62039,-7615.0,0.42117055400635084,0.5439159238543497,-0.12274536984799889
California,06059,Orange County,653708,690502,1388525,-36794.0,0.4707931077942421,0.49729173043337355,-0.02649862263913144
California,06061,Placer County,120212,101641,228558,18571.0,0.5259584000560033,0.4447055014482101,0.08125289860779317
California,06063,Plumas County,5725,4020,10067,1705.0,0.5686897784841561,0.3993245256779577,0.16936525280619846
California,06065,Riverside County,461662,450108,936597,11554.0,0.49291424166423764,0.48057809281900327,0.012336148845234374
California,06067,Sacramento County,248314,377039,647983,-128725.0,0.3832106706503103,0.5818655736338761,-0.19865490298356586
California,06069,San Benito County,11636,15111,27508,-3475.0,0.4230042169550676,0.5493311036789298,-0.12632688672386216
California,06071,San Bernardino County,375528,359564,756106,15964.0,0.4966605211438608,0.4755470793777592,0.02111344176610158
California,06073,San Diego County,588259,834912,1465972,-246653.0,0.4012757406007755,0.5695279309563893,-0.16825219035561384
California,06075,San Francisco County,62558,323626,402830,-261068.0,0.15529627882729688,0.8033810788670158,-0.6480848000397189
California,06077,San Joaquin County,123833,122248,253793,1585.0,0.4879291391015513,0.4816838919907168,0.006245247110834462
California,06079,San Luis Obispo County,62548,78264,145148,-15716.0,0.4309256758618789,0.5392013668807011,-0.10827569101882217
California,06081,San Mateo County,76564,242872,330369,-166308.0,0.23175297924442062,0.7351537220501924,-0.5034007428057717
California,06083,Santa Barbara County,63971,112714,182308,-48743.0,0.3508951883625513,0.6182614037782215,-0.2673662154156702
California,06085,Santa Clara County,210782,510518,750047,-299736.0,0.28102505576317216,0.6806480127245359,-0.39962295696136374
California,06087,Santa Cruz County,27609,99240,131895,-71631.0,0.20932559990901853,0.7524166950983737,-0.5430910951893552
California,06089,Shasta County,51450,23755,77115,27695.0,0.6671853724956234,0.30804642417169165,0.35913894832393173
California,06091,Sierra County,1066,641,1754,425.0,0.6077537058152793,0.3654503990877993,0.24230330672748002
California,06093,Siskiyou County,12456,8329,21484,4127.0,0.5797803016198101,0.38768385775460806,0.19209644386520203
California,06095,Solano County,70320,113950,189759,-43630.0,0.3705753086810112,0.6004985270790846,-0.2299232183980734
California,06097,Sonoma County,63252,179256,250873,-116004.0,0.25212757052373114,0.7145288652027121,-0.46240129467898095
California,06099,Stanislaus County,106833,85208,197170,21625.0,0.5418319216919409,0.4321549931531166,0.10967692853882433
California,06101,Sutter County,24739,12745,38416,11994.0,0.6439764681382757,0.3317628071636818,0.3122136609745939
California,06103,Tehama County,17711,7192,25499,10519.0,0.6945762578924664,0.28205027648143066,0.4125259814110357
California,06105,Trinity County,2976,2447,5640,529.0,0.5276595744680851,0.43386524822695033,0.09379432624113476
California,06107,Tulare County,81785,53174,138153,28611.0,0.5919885923577483,0.3848921123681715,0.20709647998957675
California,06109,Tuolumne County,17197,10903,28791,6294.0,0.597304713278455,0.378694730992324,0.21860998228613104
California,06111,Ventura County,158637,217054,386932,-58417.0,0.4099867677007846,0.5609616159945416,-0.150974848293757
